date,age,account,old_balance,new_balance,amount,type,message
2074-09-30,100,oa,124248.31,124467.35,219.04,inflow,oa-Allocation for oa at age 100-219.04
2074-09-30,100,ma,1425591.82,1427891.74,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2074-09-30,100,ra,501438.91,501657.95,219.04,inflow,ra-Allocation for ra at age 100-219.04
2074-09-30,100,excess,548102.5,549032.5,930.0,inflow,excess-cpf_payout_100-930.00
2074-10-31,100,oa,124467.35,124686.39,219.04,inflow,oa-Allocation for oa at age 100-219.04
2074-10-31,100,ma,1427891.74,1430191.66,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2074-10-31,100,ra,501657.95,501876.99,219.04,inflow,ra-Allocation for ra at age 100-219.04
2074-10-31,100,excess,549032.5,549962.5,930.0,inflow,excess-cpf_payout_100-930.00
2074-11-30,100,oa,124686.39,124905.43,219.04,inflow,oa-Allocation for oa at age 100-219.04
2074-11-30,100,ma,1430191.66,1432491.58,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2074-11-30,100,ra,501876.99,502096.03,219.04,inflow,ra-Allocation for ra at age 100-219.04
2074-11-30,100,excess,549962.5,550892.5,930.0,inflow,excess-cpf_payout_100-930.00
2074-12-31,100,oa,124905.43,125124.47,219.04,inflow,oa-Allocation for oa at age 100-219.04
2074-12-31,100,ma,1432491.58,1434791.5,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2074-12-31,100,ra,502096.03,502315.07,219.04,inflow,ra-Allocation for ra at age 100-219.04
2074-12-31,100,oa,125124.47,125541.55,417.08,inflow,oa-Interest for ra at age 100-417.08
2074-12-31,100,ma,1434791.5,1439574.14,4782.64,inflow,ma-Interest for ra at age 100-4782.64
2074-12-31,100,ra,502315.07,503989.45,1674.38,inflow,ra-Interest for ra at age 100-1674.38
2074-12-31,100,ra,503989.45,504039.45,50.0,inflow,ra-Extra Interest for ra at age 100-50.00
2074-12-31,100,excess,550892.5,551822.5,930.0,inflow,excess-cpf_payout_100-930.00
2075-01-31,100,oa,125541.55,125760.59,219.04,inflow,oa-Allocation for oa at age 100-219.04
2075-01-31,100,ma,1439574.14,1441874.06,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2075-01-31,100,ra,504039.45,504258.49,219.04,inflow,ra-Allocation for ra at age 100-219.04
2075-01-31,100,excess,551822.5,552752.5,930.0,inflow,excess-cpf_payout_100-930.00
2075-02-28,100,oa,125760.59,125979.63,219.04,inflow,oa-Allocation for oa at age 100-219.04
2075-02-28,100,ma,1441874.06,1444173.98,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2075-02-28,100,ra,504258.49,504477.53,219.04,inflow,ra-Allocation for ra at age 100-219.04
2075-02-28,100,excess,552752.5,553682.5,930.0,inflow,excess-cpf_payout_100-930.00
2075-03-31,100,oa,125979.63,126198.67,219.04,inflow,oa-Allocation for oa at age 100-219.04
2075-03-31,100,ma,1444173.98,1446473.9,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2075-03-31,100,ra,504477.53,504696.57,219.04,inflow,ra-Allocation for ra at age 100-219.04
2075-03-31,100,excess,553682.5,554612.5,930.0,inflow,excess-cpf_payout_100-930.00
2075-04-30,100,oa,126198.67,126417.71,219.04,inflow,oa-Allocation for oa at age 100-219.04
2075-04-30,100,ma,1446473.9,1448773.82,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2075-04-30,100,ra,504696.57,504915.61,219.04,inflow,ra-Allocation for ra at age 100-219.04
2075-04-30,100,excess,554612.5,555542.5,930.0,inflow,excess-cpf_payout_100-930.00
2075-05-31,100,oa,126417.71,126636.75,219.04,inflow,oa-Allocation for oa at age 100-219.04
2075-05-31,100,ma,1448773.82,1451073.74,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2075-05-31,100,ra,504915.61,505134.65,219.04,inflow,ra-Allocation for ra at age 100-219.04
2075-05-31,100,excess,555542.5,556472.5,930.0,inflow,excess-cpf_payout_100-930.00
2075-06-30,100,oa,126636.75,126855.79,219.04,inflow,oa-Allocation for oa at age 100-219.04
2075-06-30,100,ma,1451073.74,1453373.66,2299.92,inflow,ma-Allocation for ma at age 100-2299.92
2075-06-30,100,ra,505134.65,505353.69,219.04,inflow,ra-Allocation for ra at age 100-219.04
2075-06-30,100,excess,556472.5,557402.5,930.0,inflow,excess-cpf_payout_100-930.00
2075-07-31,101,oa,126855.79,127074.83,219.04,inflow,oa-Allocation for oa at age 101-219.04
2075-07-31,101,ma,1453373.66,1455673.58,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2075-07-31,101,ra,505353.69,505572.73,219.04,inflow,ra-Allocation for ra at age 101-219.04
2075-07-31,101,excess,557402.5,558332.5,930.0,inflow,excess-cpf_payout_101-930.00
2075-08-31,101,oa,127074.83,127293.87,219.04,inflow,oa-Allocation for oa at age 101-219.04
2075-08-31,101,ma,1455673.58,1457973.5,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2075-08-31,101,ra,505572.73,505791.77,219.04,inflow,ra-Allocation for ra at age 101-219.04
2075-08-31,101,excess,558332.5,559262.5,930.0,inflow,excess-cpf_payout_101-930.00
2075-09-30,101,oa,127293.87,127512.91,219.04,inflow,oa-Allocation for oa at age 101-219.04
2075-09-30,101,ma,1457973.5,1460273.42,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2075-09-30,101,ra,505791.77,506010.81,219.04,inflow,ra-Allocation for ra at age 101-219.04
2075-09-30,101,excess,559262.5,560192.5,930.0,inflow,excess-cpf_payout_101-930.00
2075-10-31,101,oa,127512.91,127731.95,219.04,inflow,oa-Allocation for oa at age 101-219.04
2075-10-31,101,ma,1460273.42,1462573.34,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2075-10-31,101,ra,506010.81,506229.85,219.04,inflow,ra-Allocation for ra at age 101-219.04
2075-10-31,101,excess,560192.5,561122.5,930.0,inflow,excess-cpf_payout_101-930.00
2075-11-30,101,oa,127731.95,127950.99,219.04,inflow,oa-Allocation for oa at age 101-219.04
2075-11-30,101,ma,1462573.34,1464873.26,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2075-11-30,101,ra,506229.85,506448.89,219.04,inflow,ra-Allocation for ra at age 101-219.04
2075-11-30,101,excess,561122.5,562052.5,930.0,inflow,excess-cpf_payout_101-930.00
2075-12-31,101,oa,127950.99,128170.03,219.04,inflow,oa-Allocation for oa at age 101-219.04
2075-12-31,101,ma,1464873.26,1467173.18,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2075-12-31,101,ra,506448.89,506667.93,219.04,inflow,ra-Allocation for ra at age 101-219.04
2075-12-31,101,oa,128170.03,128597.26,427.23,inflow,oa-Interest for ra at age 101-427.23
2075-12-31,101,ma,1467173.18,1472063.76,4890.58,inflow,ma-Interest for ra at age 101-4890.58
2075-12-31,101,ra,506667.93,508356.82,1688.89,inflow,ra-Interest for ra at age 101-1688.89
2075-12-31,101,ra,508356.82,508406.82,50.0,inflow,ra-Extra Interest for ra at age 101-50.00
2075-12-31,101,excess,562052.5,562982.5,930.0,inflow,excess-cpf_payout_101-930.00
2076-01-31,101,oa,128597.26,128816.3,219.04,inflow,oa-Allocation for oa at age 101-219.04
2076-01-31,101,ma,1472063.76,1474363.68,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2076-01-31,101,ra,508406.82,508625.86,219.04,inflow,ra-Allocation for ra at age 101-219.04
2076-01-31,101,excess,562982.5,563912.5,930.0,inflow,excess-cpf_payout_101-930.00
2076-02-29,101,oa,128816.3,129035.34,219.04,inflow,oa-Allocation for oa at age 101-219.04
2076-02-29,101,ma,1474363.68,1476663.6,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2076-02-29,101,ra,508625.86,508844.9,219.04,inflow,ra-Allocation for ra at age 101-219.04
2076-02-29,101,excess,563912.5,564842.5,930.0,inflow,excess-cpf_payout_101-930.00
2076-03-31,101,oa,129035.34,129254.38,219.04,inflow,oa-Allocation for oa at age 101-219.04
2076-03-31,101,ma,1476663.6,1478963.52,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2076-03-31,101,ra,508844.9,509063.94,219.04,inflow,ra-Allocation for ra at age 101-219.04
2076-03-31,101,excess,564842.5,565772.5,930.0,inflow,excess-cpf_payout_101-930.00
2076-04-30,101,oa,129254.38,129473.42,219.04,inflow,oa-Allocation for oa at age 101-219.04
2076-04-30,101,ma,1478963.52,1481263.44,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2076-04-30,101,ra,509063.94,509282.98,219.04,inflow,ra-Allocation for ra at age 101-219.04
2076-04-30,101,excess,565772.5,566702.5,930.0,inflow,excess-cpf_payout_101-930.00
2076-05-31,101,oa,129473.42,129692.46,219.04,inflow,oa-Allocation for oa at age 101-219.04
2076-05-31,101,ma,1481263.44,1483563.36,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2076-05-31,101,ra,509282.98,509502.02,219.04,inflow,ra-Allocation for ra at age 101-219.04
2076-05-31,101,excess,566702.5,567632.5,930.0,inflow,excess-cpf_payout_101-930.00
2076-06-30,101,oa,129692.46,129911.5,219.04,inflow,oa-Allocation for oa at age 101-219.04
2076-06-30,101,ma,1483563.36,1485863.28,2299.92,inflow,ma-Allocation for ma at age 101-2299.92
2076-06-30,101,ra,509502.02,509721.06,219.04,inflow,ra-Allocation for ra at age 101-219.04
2076-06-30,101,excess,567632.5,568562.5,930.0,inflow,excess-cpf_payout_101-930.00
2076-07-31,102,oa,129911.5,130130.54,219.04,inflow,oa-Allocation for oa at age 102-219.04
2076-07-31,102,ma,1485863.28,1488163.2,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2076-07-31,102,ra,509721.06,509940.1,219.04,inflow,ra-Allocation for ra at age 102-219.04
2076-07-31,102,excess,568562.5,569492.5,930.0,inflow,excess-cpf_payout_102-930.00
2076-08-31,102,oa,130130.54,130349.58,219.04,inflow,oa-Allocation for oa at age 102-219.04
2076-08-31,102,ma,1488163.2,1490463.12,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2076-08-31,102,ra,509940.1,510159.14,219.04,inflow,ra-Allocation for ra at age 102-219.04
2076-08-31,102,excess,569492.5,570422.5,930.0,inflow,excess-cpf_payout_102-930.00
2076-09-30,102,oa,130349.58,130568.62,219.04,inflow,oa-Allocation for oa at age 102-219.04
2076-09-30,102,ma,1490463.12,1492763.04,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2076-09-30,102,ra,510159.14,510378.18,219.04,inflow,ra-Allocation for ra at age 102-219.04
2076-09-30,102,excess,570422.5,571352.5,930.0,inflow,excess-cpf_payout_102-930.00
2076-10-31,102,oa,130568.62,130787.66,219.04,inflow,oa-Allocation for oa at age 102-219.04
2076-10-31,102,ma,1492763.04,1495062.96,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2076-10-31,102,ra,510378.18,510597.22,219.04,inflow,ra-Allocation for ra at age 102-219.04
2076-10-31,102,excess,571352.5,572282.5,930.0,inflow,excess-cpf_payout_102-930.00
2076-11-30,102,oa,130787.66,131006.7,219.04,inflow,oa-Allocation for oa at age 102-219.04
2076-11-30,102,ma,1495062.96,1497362.88,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2076-11-30,102,ra,510597.22,510816.26,219.04,inflow,ra-Allocation for ra at age 102-219.04
2076-11-30,102,excess,572282.5,573212.5,930.0,inflow,excess-cpf_payout_102-930.00
2076-12-31,102,oa,131006.7,131225.74,219.04,inflow,oa-Allocation for oa at age 102-219.04
2076-12-31,102,ma,1497362.88,1499662.8,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2076-12-31,102,ra,510816.26,511035.3,219.04,inflow,ra-Allocation for ra at age 102-219.04
2076-12-31,102,oa,131225.74,131663.16,437.42,inflow,oa-Interest for ra at age 102-437.42
2076-12-31,102,ma,1499662.8,1504661.68,4998.88,inflow,ma-Interest for ra at age 102-4998.88
2076-12-31,102,ra,511035.3,512738.75,1703.45,inflow,ra-Interest for ra at age 102-1703.45
2076-12-31,102,ra,512738.75,512788.75,50.0,inflow,ra-Extra Interest for ra at age 102-50.00
2076-12-31,102,excess,573212.5,574142.5,930.0,inflow,excess-cpf_payout_102-930.00
2077-01-31,102,oa,131663.16,131882.2,219.04,inflow,oa-Allocation for oa at age 102-219.04
2077-01-31,102,ma,1504661.68,1506961.6,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2077-01-31,102,ra,512788.75,513007.79,219.04,inflow,ra-Allocation for ra at age 102-219.04
2077-01-31,102,excess,574142.5,575072.5,930.0,inflow,excess-cpf_payout_102-930.00
2077-02-28,102,oa,131882.2,132101.24,219.04,inflow,oa-Allocation for oa at age 102-219.04
2077-02-28,102,ma,1506961.6,1509261.52,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2077-02-28,102,ra,513007.79,513226.83,219.04,inflow,ra-Allocation for ra at age 102-219.04
2077-02-28,102,excess,575072.5,576002.5,930.0,inflow,excess-cpf_payout_102-930.00
2077-03-31,102,oa,132101.24,132320.28,219.04,inflow,oa-Allocation for oa at age 102-219.04
2077-03-31,102,ma,1509261.52,1511561.44,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2077-03-31,102,ra,513226.83,513445.87,219.04,inflow,ra-Allocation for ra at age 102-219.04
2077-03-31,102,excess,576002.5,576932.5,930.0,inflow,excess-cpf_payout_102-930.00
2077-04-30,102,oa,132320.28,132539.32,219.04,inflow,oa-Allocation for oa at age 102-219.04
2077-04-30,102,ma,1511561.44,1513861.36,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2077-04-30,102,ra,513445.87,513664.91,219.04,inflow,ra-Allocation for ra at age 102-219.04
2077-04-30,102,excess,576932.5,577862.5,930.0,inflow,excess-cpf_payout_102-930.00
2077-05-31,102,oa,132539.32,132758.36,219.04,inflow,oa-Allocation for oa at age 102-219.04
2077-05-31,102,ma,1513861.36,1516161.28,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2077-05-31,102,ra,513664.91,513883.95,219.04,inflow,ra-Allocation for ra at age 102-219.04
2077-05-31,102,excess,577862.5,578792.5,930.0,inflow,excess-cpf_payout_102-930.00
2077-06-30,102,oa,132758.36,132977.4,219.04,inflow,oa-Allocation for oa at age 102-219.04
2077-06-30,102,ma,1516161.28,1518461.2,2299.92,inflow,ma-Allocation for ma at age 102-2299.92
2077-06-30,102,ra,513883.95,514102.99,219.04,inflow,ra-Allocation for ra at age 102-219.04
2077-06-30,102,excess,578792.5,579722.5,930.0,inflow,excess-cpf_payout_102-930.00
2077-07-31,103,oa,132977.4,133196.44,219.04,inflow,oa-Allocation for oa at age 103-219.04
2077-07-31,103,ma,1518461.2,1520761.12,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2077-07-31,103,ra,514102.99,514322.03,219.04,inflow,ra-Allocation for ra at age 103-219.04
2077-07-31,103,excess,579722.5,580652.5,930.0,inflow,excess-cpf_payout_103-930.00
2077-08-31,103,oa,133196.44,133415.48,219.04,inflow,oa-Allocation for oa at age 103-219.04
2077-08-31,103,ma,1520761.12,1523061.04,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2077-08-31,103,ra,514322.03,514541.07,219.04,inflow,ra-Allocation for ra at age 103-219.04
2077-08-31,103,excess,580652.5,581582.5,930.0,inflow,excess-cpf_payout_103-930.00
2077-09-30,103,oa,133415.48,133634.52,219.04,inflow,oa-Allocation for oa at age 103-219.04
2077-09-30,103,ma,1523061.04,1525360.96,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2077-09-30,103,ra,514541.07,514760.11,219.04,inflow,ra-Allocation for ra at age 103-219.04
2077-09-30,103,excess,581582.5,582512.5,930.0,inflow,excess-cpf_payout_103-930.00
2077-10-31,103,oa,133634.52,133853.56,219.04,inflow,oa-Allocation for oa at age 103-219.04
2077-10-31,103,ma,1525360.96,1527660.88,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2077-10-31,103,ra,514760.11,514979.15,219.04,inflow,ra-Allocation for ra at age 103-219.04
2077-10-31,103,excess,582512.5,583442.5,930.0,inflow,excess-cpf_payout_103-930.00
2077-11-30,103,oa,133853.56,134072.6,219.04,inflow,oa-Allocation for oa at age 103-219.04
2077-11-30,103,ma,1527660.88,1529960.8,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2077-11-30,103,ra,514979.15,515198.19,219.04,inflow,ra-Allocation for ra at age 103-219.04
2077-11-30,103,excess,583442.5,584372.5,930.0,inflow,excess-cpf_payout_103-930.00
2077-12-31,103,oa,134072.6,134291.64,219.04,inflow,oa-Allocation for oa at age 103-219.04
2077-12-31,103,ma,1529960.8,1532260.72,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2077-12-31,103,ra,515198.19,515417.23,219.04,inflow,ra-Allocation for ra at age 103-219.04
2077-12-31,103,oa,134291.64,134739.28,447.64,inflow,oa-Interest for ra at age 103-447.64
2077-12-31,103,ma,1532260.72,1537368.26,5107.54,inflow,ma-Interest for ra at age 103-5107.54
2077-12-31,103,ra,515417.23,517135.29,1718.06,inflow,ra-Interest for ra at age 103-1718.06
2077-12-31,103,ra,517135.29,517185.29,50.0,inflow,ra-Extra Interest for ra at age 103-50.00
2077-12-31,103,excess,584372.5,585302.5,930.0,inflow,excess-cpf_payout_103-930.00
2078-01-31,103,oa,134739.28,134958.32,219.04,inflow,oa-Allocation for oa at age 103-219.04
2078-01-31,103,ma,1537368.26,1539668.18,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2078-01-31,103,ra,517185.29,517404.33,219.04,inflow,ra-Allocation for ra at age 103-219.04
2078-01-31,103,excess,585302.5,586232.5,930.0,inflow,excess-cpf_payout_103-930.00
2078-02-28,103,oa,134958.32,135177.36,219.04,inflow,oa-Allocation for oa at age 103-219.04
2078-02-28,103,ma,1539668.18,1541968.1,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2078-02-28,103,ra,517404.33,517623.37,219.04,inflow,ra-Allocation for ra at age 103-219.04
2078-02-28,103,excess,586232.5,587162.5,930.0,inflow,excess-cpf_payout_103-930.00
2078-03-31,103,oa,135177.36,135396.4,219.04,inflow,oa-Allocation for oa at age 103-219.04
2078-03-31,103,ma,1541968.1,1544268.02,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2078-03-31,103,ra,517623.37,517842.41,219.04,inflow,ra-Allocation for ra at age 103-219.04
2078-03-31,103,excess,587162.5,588092.5,930.0,inflow,excess-cpf_payout_103-930.00
2078-04-30,103,oa,135396.4,135615.44,219.04,inflow,oa-Allocation for oa at age 103-219.04
2078-04-30,103,ma,1544268.02,1546567.94,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2078-04-30,103,ra,517842.41,518061.45,219.04,inflow,ra-Allocation for ra at age 103-219.04
2078-04-30,103,excess,588092.5,589022.5,930.0,inflow,excess-cpf_payout_103-930.00
2078-05-31,103,oa,135615.44,135834.48,219.04,inflow,oa-Allocation for oa at age 103-219.04
2078-05-31,103,ma,1546567.94,1548867.86,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2078-05-31,103,ra,518061.45,518280.49,219.04,inflow,ra-Allocation for ra at age 103-219.04
2078-05-31,103,excess,589022.5,589952.5,930.0,inflow,excess-cpf_payout_103-930.00
2078-06-30,103,oa,135834.48,136053.52,219.04,inflow,oa-Allocation for oa at age 103-219.04
2078-06-30,103,ma,1548867.86,1551167.78,2299.92,inflow,ma-Allocation for ma at age 103-2299.92
2078-06-30,103,ra,518280.49,518499.53,219.04,inflow,ra-Allocation for ra at age 103-219.04
2078-06-30,103,excess,589952.5,590882.5,930.0,inflow,excess-cpf_payout_103-930.00
2078-07-31,104,oa,136053.52,136272.56,219.04,inflow,oa-Allocation for oa at age 104-219.04
2078-07-31,104,ma,1551167.78,1553467.7,2299.92,inflow,ma-Allocation for ma at age 104-2299.92
2078-07-31,104,ra,518499.53,518718.57,219.04,inflow,ra-Allocation for ra at age 104-219.04
2078-07-31,104,excess,590882.5,591812.5,930.0,inflow,excess-cpf_payout_104-930.00
2078-08-31,104,oa,136272.56,136491.6,219.04,inflow,oa-Allocation for oa at age 104-219.04
2078-08-31,104,ma,1553467.7,1555767.62,2299.92,inflow,ma-Allocation for ma at age 104-2299.92
2078-08-31,104,ra,518718.57,518937.61,219.04,inflow,ra-Allocation for ra at age 104-219.04
2078-08-31,104,excess,591812.5,592742.5,930.0,inflow,excess-cpf_payout_104-930.00
2078-09-30,104,oa,136491.6,136710.64,219.04,inflow,oa-Allocation for oa at age 104-219.04
2078-09-30,104,ma,1555767.62,1558067.54,2299.92,inflow,ma-Allocation for ma at age 104-2299.92
2078-09-30,104,ra,518937.61,519156.65,219.04,inflow,ra-Allocation for ra at age 104-219.04
2078-09-30,104,excess,592742.5,593672.5,930.0,inflow,excess-cpf_payout_104-930.00
2078-10-31,104,oa,136710.64,136929.68,219.04,inflow,oa-Allocation for oa at age 104-219.04
2078-10-31,104,ma,1558067.54,1560367.46,2299.92,inflow,ma-Allocation for ma at age 104-2299.92
2078-10-31,104,ra,519156.65,519375.69,219.04,inflow,ra-Allocation for ra at age 104-219.04
2078-10-31,104,excess,593672.5,594602.5,930.0,inflow,excess-cpf_payout_104-930.00
2078-11-30,104,oa,136929.68,137148.72,219.04,inflow,oa-Allocation for oa at age 104-219.04
2078-11-30,104,ma,1560367.46,1562667.38,2299.92,inflow,ma-Allocation for ma at age 104-2299.92
2078-11-30,104,ra,519375.69,519594.73,219.04,inflow,ra-Allocation for ra at age 104-219.04
2078-11-30,104,excess,594602.5,595532.5,930.0,inflow,excess-cpf_payout_104-930.00
